,TIME,LOCATION,Spending_USD,Life_Expectancy
1339,2016,CZE,2670.969,79.1
1340,2016,DEU,5669.064,81.03333333333333
1341,2016,DNK,4900.939,80.89999999999999
1342,2016,ESP,3148.684,83.43333333333334
1343,2016,EST,2096.544,77.83333333333333
1344,2016,FIN,4103.554,81.5
1345,2016,FRA,4928.128,82.66666666666667
1346,2016,GBR,3960.141,81.2
1347,2016,GRC,2258.26,81.46666666666667
1348,2016,HRV,1675.374,78.16666666666667
1349,2016,HUN,1999.683,76.16666666666667
1350,2016,IND,224.324,68.89999999999999
1351,2016,IRL,4536.748,81.7
1352,2016,ISL,3932.095,82.23333333333333
1353,2016,ISR,2524.083,82.46666666666667
1354,2016,ITA,3274.024,83.33333333333333
1355,2016,JPN,4295.858,84.06666666666666
1356,2016,KOR,2664.734,82.36666666666667
1357,2016,LTU,2097.796,74.83333333333333
1358,2016,LUX,4864.271,82.73333333333333
1359,2016,LVA,1613.805,74.76666666666667
1360,2016,MEX,1102.809,74.83333333333333
1361,2016,NLD,5095.836,81.63333333333334
1362,2016,NOR,5904.222,82.46666666666667
1363,2016,NZL,3732.589,81.7
1364,2016,POL,1959.094,77.96666666666667
1365,2016,PRT,2815.177,81.23333333333333
1366,2016,ROU,1250.961,75.26666666666667
1367,2016,SVK,2039.611,77.26666666666667
1368,2016,SVN,2738.221,81.23333333333333
1369,2016,SWE,5127.577,82.36666666666666
1370,2016,TUR,1128.754,78.0
1371,2016,USA,9717.649,78.66666666666667
1372,2017,AUS,5075.384,82.53333333333333
1373,2017,AUT,5315.355,81.7
1374,2017,BEL,5121.186,81.56666666666666
1375,2017,BGR,1692.697,74.86666666666667
1376,2017,BRA,1391.372,75.5
1377,2017,CAN,5150.47,81.93333333333334
1378,2017,CHE,6866.474,83.63333333333333
1379,2017,CHL,2119.552,80.2
1380,2017,CHN,730.375,76.53333333333333
1381,2017,COL,1139.442,75.96666666666667
1382,2017,CRI,1445.438,80.16666666666667
1383,2017,CZE,2969.542,79.06666666666666
1384,2017,DEU,5970.163,81.06666666666666
1385,2017,DNK,5112.959,81.13333333333333
1386,2017,ESP,3317.935,83.36666666666666
1387,2017,EST,2201.474,78.26666666666667
1388,2017,FIN,4215.309,81.7
1389,2017,FRA,5005.756,82.66666666666667
1390,2017,GBR,4059.125,81.3
1391,2017,GRC,2250.844,81.36666666666667
1392,2017,HRV,1762.651,77.96666666666667
1393,2017,HUN,1997.273,75.93333333333334
1394,2017,IND,197.698,69.2
1395,2017,IRL,4683.366,82.2
1396,2017,ISL,4111.255,82.66666666666667
1397,2017,ISR,2626.181,82.63333333333333
1398,2017,ITA,3376.084,83.03333333333333
1399,2017,JPN,4412.852,84.2
1400,2017,KOR,2802.355,82.7
1401,2017,LTU,2230.97,75.66666666666667
1402,2017,LUX,4989.031,82.13333333333334
1403,2017,LVA,1676.419,74.8
1404,2017,MEX,1099.647,74.89999999999999
1405,2017,NLD,5253.774,81.8
1406,2017,NOR,6234.379,82.66666666666667
1407,2017,NZL,3842.325,81.89999999999999
1408,2017,POL,2062.735,77.83333333333333
1409,2017,PRT,2906.395,81.53333333333333
1410,2017,ROU,1413.858,75.26666666666667
1411,2017,SVK,1974.466,77.26666666666667
1412,2017,SVN,2832.649,81.13333333333334
1413,2017,SWE,5219.411,82.46666666666665
1414,2017,TUR,1175.655,78.06666666666666
1415,2017,USA,10046.472,78.6
1416,2018,AUS,5193.845,82.76666666666667
1417,2018,AUT,5518.538,81.76666666666667
1418,2018,BEL,5315.194,81.66666666666667
1419,2018,BGR,1766.905,75.03333333333333
1420,2018,BRA,1437.449,75.7
1421,2018,CAN,5308.356,81.96666666666667
1422,2018,CHE,6930.7,83.8
1423,2018,CHL,2281.148,80.43333333333334
1424,2018,CHN,810.568,76.76666666666667
1425,2018,COL,1191.885,76.53333333333333
1426,2018,CRI,1529.721,80.33333333333333
1427,2018,CZE,3128.523,79.10000000000001
1428,2018,DEU,6281.84,80.96666666666665
1429,2018,DNK,5306.704,81.0
1430,2018,ESP,3427.341,83.5
1431,2018,EST,2364.073,78.39999999999999
1432,2018,FIN,4330.443,81.8
1433,2018,FRA,5099.306,82.76666666666667
1434,2018,GBR,4189.708,81.3
1435,2018,GRC,2314.696,81.86666666666667
1436,2018,HRV,1882.165,78.2
1437,2018,HUN,2105.71,76.16666666666667
1438,2018,IND,214.59,69.43333333333334
1439,2018,IRL,4870.689,82.23333333333333
1440,2018,ISL,4235.661,82.89999999999999
1441,2018,ISR,2748.975,82.86666666666667
1442,2018,ITA,3495.868,83.39999999999999
1443,2018,JPN,4554.276,84.3
1444,2018,KOR,3078.831,82.7
1445,2018,LTU,2396.809,75.86666666666667
1446,2018,LUX,5292.055,82.33333333333333
1447,2018,LVA,1860.969,74.96666666666665
1448,2018,MEX,1122.178,75.03333333333335
1449,2018,NLD,5488.774,81.86666666666667
1450,2018,NOR,6495.078,82.8
1451,2018,NZL,3913.078,81.73333333333333
1452,2018,POL,2106.662,77.7
1453,2018,PRT,3134.128,81.43333333333334
1454,2018,ROU,1659.316,75.39999999999999
1455,2018,SVK,2008.975,77.36666666666667
1456,2018,SVN,3045.106,81.46666666666667
1457,2018,SWE,5419.273,82.60000000000001
1458,2018,TUR,1205.305,78.3
1459,2018,USA,10451.386,78.7
1460,2019,AUS,5130.234,82.93333333333334
1461,2019,AUT,5624.014,81.96666666666667
1462,2019,BEL,5352.871,82.06666666666666
1463,2019,BGR,1795.621,75.16666666666667
1464,2019,BRA,1497.734,75.89999999999999
1465,2019,CAN,5189.721,82.16666666666667
1466,2019,CHE,6942.41,83.96666666666665
1467,2019,CHL,2296.988,80.63333333333334
1468,2019,CHN,894.357,76.96666666666667
1469,2019,COL,1293.363,76.66666666666667
1470,2019,CRI,1556.168,80.46666666666667
1471,2019,CZE,3272.224,79.3
1472,2019,DEU,6407.928,81.33333333333333
1473,2019,DNK,5359.776,81.5
1474,2019,ESP,3522.767,83.93333333333334
1475,2019,EST,2452.289,78.83333333333333
1476,2019,FIN,4382.414,82.06666666666666
1477,2019,FRA,5167.839,82.93333333333334
1478,2019,GBR,4385.463,81.43333333333334
1479,2019,GRC,2349.574,81.7
1480,2019,HRV,1957.096,78.56666666666666
1481,2019,HUN,2094.079,76.43333333333334
1482,2019,IND,230.721,69.73333333333333
1483,2019,IRL,4947.222,82.76666666666667
1484,2019,ISL,4318.269,83.2
1485,2019,ISR,2790.798,82.86666666666667
1486,2019,ITA,3565.301,83.56666666666666
1487,2019,JPN,4610.794,84.4
1488,2019,KOR,3277.225,83.3
1489,2019,LTU,2682.067,76.43333333333334
1490,2019,LUX,5359.77,82.7
1491,2019,LVA,1997.636,75.56666666666666
1492,2019,MEX,1117.235,75.10000000000001
1493,2019,NLD,5649.34,82.16666666666667
1494,2019,NOR,6476.412,83.0
1495,2019,NZL,4249.593,82.10000000000001
1496,2019,POL,2232.347,78.0
1497,2019,PRT,3223.676,81.8
1498,2019,ROU,1844.269,75.66666666666667
1499,2019,SVK,2115.452,77.76666666666667
1500,2019,SVN,3221.895,81.60000000000001
1501,2019,SWE,5387.733,83.16666666666667
1502,2019,TUR,1231.634,78.60000000000001
1503,2019,USA,10855.517,78.83333333333333
1504,2020,AUS,5627.315,83.23333333333333
1505,2020,AUT,5882.745,81.26666666666667
1506,2020,BEL,5274.091,80.8
1507,2020,BGR,2116.889,73.7
1508,2020,CAN,5828.324,81.73333333333333
1509,2020,CHE,7178.56,83.06666666666666
1510,2020,CHL,2412.752,80.83333333333333
1511,2020,COL,1335.877,76.76666666666667
1512,2020,CRI,1622.353,80.63333333333333
1513,2020,CZE,3805.143,78.3
1514,2020,DEU,6938.983,81.10000000000001
1515,2020,DNK,5693.651,81.63333333333333
1516,2020,ESP,3718.054,82.39999999999999
1517,2020,EST,2729.229,78.76666666666667
1518,2020,FIN,4565.507,82.0
1519,2020,FRA,5468.418,82.26666666666667
1520,2020,GBR,5018.7,80.4
1521,2020,GRC,2486.091,81.36666666666667
1522,2020,HRV,2079.502,77.8
1523,2020,HUN,2401.999,75.66666666666667
1524,2020,IRL,5372.814,82.60000000000001
1525,2020,ISL,4620.158,83.1
1526,2020,ISR,3057.408,82.76666666666667
1527,2020,ITA,3747.172,82.26666666666667
1528,2020,JPN,4665.641,84.66666666666667
1529,2020,KOR,3582.313,83.5
1530,2020,LTU,2881.844,75.1
1531,2020,LUX,5596.378,82.2
1532,2020,LVA,2201.907,75.36666666666666
1533,2020,MEX,1226.736,75.23333333333333
1534,2020,NLD,6189.722,81.39999999999999
1535,2020,NOR,6536.093,83.26666666666667
1536,2020,NZL,4469.383,82.3
1537,2020,POL,2286.111,76.56666666666666
1538,2020,PRT,3348.203,81.06666666666666
1539,2020,ROU,2051.588,74.3
1540,2020,SVK,2134.307,76.96666666666667
1541,2020,SVN,3497.545,80.60000000000001
1542,2020,SWE,5757.291,82.39999999999999
1543,2020,USA,11859.179,77.03333333333335
1544,2021,AUT,6693.307,81.3
1545,2021,CHL,2595.85,81.03333333333333
1546,2021,DEU,7382.634,80.9
1547,2021,DNK,6384.169,81.43333333333334
1548,2021,EST,2989.125,76.86666666666667
1549,2021,ISL,5096.439,83.16666666666667
1550,2021,ITA,4037.787,82.86666666666666
1551,2021,LTU,3309.029,74.46666666666667
1552,2021,NOR,7064.761,83.2
1553,2021,POL,2567.724,75.66666666666667
1554,2021,PRT,3816.374,81.16666666666667
1555,2021,SWE,6262.31,83.2
